item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q113992892,Osama bin Ahmed Khalaf Al Asfoor,Q108884547,Minister of Social Development,2022-06-13,,,,Q113992892-3A7313C6-2A76-47E4-BCEA-7B81FFB2405B
Q113992894,H.E.Dr. Mohammed bin Mubarak bin Daina,Q108884484,Minister of Oil and Environment,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q113992894-71753EC4-E33A-4A3F-854B-1F657C0D54AD
Q113992895,Mohammed bin Thamer Al Kaabi,Q108884588,Minister of Transportation and Telecommunications,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q113992895-F79AB1C2-F782-4427-9DCC-D10C7F9458F1
Q113992957,Hamad bin Faisal Al Malki,Q108884475,Minister of Cabinet Affairs,2022-06-13,,,,Q113992957-17462F31-CC6C-4214-8D75-67E540ABD08D
Q113992960,Amna bint Ahmed Al Romaihi,Q108884520,Minister of Housing and Urban Planning,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q113992960-A9D869A0-8999-4207-BBE8-A20F5F58B83C
Q113993088,Fatima bint Jaffer Al Sairafi,Q113992970,Minister of Tourism,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q113993088-3252B60C-B8A1-4E6A-B2BF-A1FA4997B29A
Q113993090,Noor bint Ali Al Khulaif,Q113992968,Minister of Sustainable Development,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q113993090-834E42A8-C743-422C-B196-15B13D74301E
Q113993092,Youssef bin Abdulhussein Khalaf,Q113992963,Minister of Legal Affairs,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q113993092-61B0E9FC-2D64-4B78-B62F-64F2FB230580
Q115343006,Dr. Mohammed Mubarak Juma,Q108884472,Minister of Education,2022-11-21,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q115343006-D46FF4E7-9143-41C7-A1CA-B850898C6864
Q115343224,Rawan bint Najeeb Tawfiqi,Q113992775,Minister of Youth Affairs,2022-11-21,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q115343224-7EB83986-48EF-4A14-A03D-CBDDA1ACB04B
Q115343267,Abdulla bin Adel Fakhro,Q113992810,Minister of Industry and Commerce,2022-11-21,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q115343267-1FFFC730-F39D-46F6-BB31-19D60E6CD3E0
Q16730783,Shaikh Khalid bin Abdulla Al Khalifa,Q108884418,Deputy Prime Minister,2010-11-02,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q16730783-25dc6ac9-48b2-00c1-0055-678959faaa07
Q16730783,Shaikh Khalid bin Abdulla Al Khalifa,Q115344290,Minister for Infrastructure,2022-06-13,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q16730783-cfd1f800-409c-7701-d0f8-42858f56c6d6
Q16730784,Lt- General Shaikh Rashid bin Abdulla Al Khalifa,Q108884508,Minister of Interior,2004-05-22,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q16730784-01D42703-4E69-40E2-B9C4-AE7A9E773003
Q4666152,Dr. Abdullatif bin Rashid Al Zayani,Q108884490,Minister of Foreign Affairs,2020-02-11,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q4666152-4ECFBFA6-EE4C-4C5A-806A-B14C64947954
Q58140,His Royal Highness Prince Salman bin Hamad Al Khalifa,Q58150,Prime Minister,2020-11-11,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q58140-75393553-4c68-1922-105a-650fa0ae9559
Q6127890,Jameel bin Mohammed Ali Humaidan,Q108884535,Minister of Labour,2015-09-30,,https://www.bahrain.bh/wps/portal/!ut/p/a1/nZJRT8IwFIX_ijzscfRuZVvn2ySIEkADoqwvZOu6MbO1oxTQf2-BmGgigvbtNufcfufeIormiIpkWxaJLqVIqn1N_cXdA_iOS9wBwTMM0YPfnYQ9cPrgGUH8VQAY9_aC4DF4Dl2fwGV-cEdd575j_KMRQERuJsOn2y5AH5_zvyCKKBO60UsU80JuG6l0Ui24sMBUXImaC23BZs3zTXVVilyq-pDOApakpeB636FhZYZij6Uky0Kwwcuw3fGB2SEJsO0AxyxM8rSTu5_EJ050NvGUiyP1mbkdBL8N5ig4zREb0OAkiekw_WPywQXLLF9XKxqZlUih-ZtG83_uxLxVVDI9fME4EikmBaKK51xx1d4oc73UullfW2DBbrdrF1IWFW8zWVvwk2Up1wbmuxI19WxWE_xuD3r5eGzT1Ku2w6jV-gB8vxKy/dl5/d5/L2dBISEvZ0FBIS9nQSEh/,2022-11-22,Q6127890-9052010F-987C-4FAA-ADD6-ABC5F560D004
