who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
1623346,,Crown Prince of Bahrain,,,Q57726,Khalifa bin Salman Al Khalifa,,,0
1623346,,,,,,,,,1
