who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
392300,,,,,King of Bahrain,Position established Himself (as Emir),"Salman, Crown Prince of Bahrain",Salman bin Hamad Al Khalifa,0
392300,,,,,Isa bin Salman Al Khalifa,Isa bin Salman Al Khalifa,King of Bahrain,Position abolished Himself (as King),1
392300,,,,,,,,,2
