who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
38031895,Ministry of Foreign Affairs (Bahrain),Minister of Foreign Affairs of Bahrain,2020-02-11,,Q58171,Khalid bin Ahmed Al Khalifa,,,0
38031895,Gulf Cooperation Council,Secretary-General of the Gulf Cooperation Council,2011-04-01,2020-04-01,Abdul Rahman bin Hamad Al Attiyah,Abdul Rahman bin Hamad Al Attiyah,,Nayef bin Falah Al-Hajraf,1
